#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-01 00:00:00+00:00 2017-04-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
GON,2017-04-01 20:45,-72.0500,41.3300,M,M,M,360.00,19.00,M,29.80,M,10.00,M,SCT,OVC,M,M,2400.00,3200.00,M,M,M,KGON 012045Z AUTO 36019KT 10SM SCT024 OVC032 A2980 RMK MADISHF
GON,2017-04-01 20:50,-72.0500,41.3300,M,M,M,360.00,24.00,M,29.81,M,10.00,M,BKN,OVC,M,M,2600.00,3200.00,M,M,M,KGON 012050Z AUTO 36024KT 10SM BKN026 OVC032 A2981 RMK MADISHF
GON,2017-04-01 20:55,-72.0500,41.3300,M,M,M,350.00,20.00,M,29.82,M,10.00,M,FEW,OVC,M,M,2300.00,3000.00,M,M,M,KGON 012055Z AUTO 35020KT 10SM FEW023 OVC030 A2982 RMK MADISHF
GON,2017-04-01 20:56,-72.0500,41.3300,41.00,30.90,67.03,350.00,21.00,0.00,29.82,1009.70,10.00,31.00,SCT,OVC,M,M,2300.00,3000.00,M,M,M,KGON 012056Z 35021G31KT 10SM SCT023 OVC030 05/M01 A2982 RMK AO2 PK WND 01034/2025 RAE12 SLP097 P0000 60000 T00501006 53036 $
GON,2017-04-01 21:00,-72.0500,41.3300,M,M,M,350.00,20.00,M,29.83,M,10.00,M,SCT,OVC,M,M,2300.00,3300.00,M,M,M,KGON 012100Z AUTO 35020KT 10SM SCT023 OVC033 A2983 RMK MADISHF
GON,2017-04-01 21:05,-72.0500,41.3300,M,M,M,350.00,19.00,M,29.83,M,10.00,M,SCT,OVC,M,M,2300.00,3300.00,M,M,M,KGON 012105Z AUTO 35019KT 10SM SCT023 OVC033 A2983 RMK MADISHF
GON,2017-04-01 21:10,-72.0500,41.3300,M,M,M,360.00,19.00,M,29.83,M,10.00,M,SCT,OVC,M,M,2300.00,3300.00,M,M,M,KGON 012110Z AUTO 36019KT 10SM SCT023 OVC033 A2983 RMK MADISHF
GON,2017-04-01 21:15,-72.0500,41.3300,M,M,M,350.00,19.00,M,29.84,M,10.00,M,SCT,OVC,M,M,2300.00,3300.00,M,M,M,KGON 012115Z AUTO 35019KT 10SM SCT023 OVC033 A2984 RMK MADISHF
GON,2017-04-01 21:20,-72.0500,41.3300,M,M,M,350.00,20.00,M,29.85,M,10.00,M,SCT,OVC,M,M,2300.00,3300.00,M,M,M,KGON 012120Z AUTO 35020KT 10SM SCT023 OVC033 A2985 RMK MADISHF
GON,2017-04-01 21:25,-72.0500,41.3300,M,M,M,M,M,M,29.84,M,10.00,M,SCT,OVC,M,M,2300.00,3300.00,M,M,M,KGON 012125Z AUTO /////KT 10SM SCT023 OVC033 A2984 RMK MADISHF
GON,2017-04-01 21:30,-72.0500,41.3300,M,M,M,360.00,19.00,M,29.84,M,10.00,M,SCT,OVC,M,M,2300.00,3300.00,M,M,M,KGON 012130Z AUTO 36019KT 10SM SCT023 OVC033 A2984 RMK MADISHF
GON,2017-04-01 21:35,-72.0500,41.3300,M,M,M,10.00,18.00,M,29.84,M,10.00,M,SCT,OVC,M,M,2300.00,3300.00,M,M,M,KGON 012135Z AUTO 01018KT 10SM SCT023 OVC033 A2984 RMK MADISHF
GON,2017-04-01 21:40,-72.0500,41.3300,M,M,M,M,M,M,29.84,M,10.00,M,SCT,OVC,M,M,2300.00,3300.00,M,M,M,KGON 012140Z AUTO /////KT 10SM SCT023 OVC033 A2984 RMK MADISHF
GON,2017-04-01 21:45,-72.0500,41.3300,M,M,M,M,M,M,29.84,M,10.00,M,FEW,BKN,OVC,M,2800.00,4300.00,8500.00,M,M,KGON 012145Z AUTO /////KT 10SM FEW028 BKN043 OVC085 A2984 RMK MADISHF
GON,2017-04-01 21:50,-72.0500,41.3300,M,M,M,M,M,M,29.84,M,10.00,M,FEW,BKN,OVC,M,2800.00,4300.00,8500.00,M,M,KGON 012150Z AUTO /////KT 10SM FEW028 BKN043 OVC085 A2984 RMK MADISHF
GON,2017-04-01 21:55,-72.0500,41.3300,M,M,M,360.00,18.00,M,29.85,M,10.00,M,FEW,SCT,OVC,M,2800.00,4300.00,8500.00,M,M,KGON 012155Z AUTO 36018KT 10SM FEW028 SCT043 OVC085 A2985 RMK MADISHF
GON,2017-04-01 21:56,-72.0500,41.3300,41.00,30.00,64.63,360.00,18.00,0.00,29.85,1010.60,10.00,31.00,FEW,FEW,OVC,M,2800.00,4300.00,8500.00,M,M,KGON 012156Z 36018G31KT 10SM FEW028 FEW043 OVC085 05/M01 A2985 RMK AO2 PK WND 36036/2125 SLP106 T00501011 $
GON,2017-04-01 22:00,-72.0500,41.3300,M,M,M,M,M,M,29.85,M,10.00,M,FEW,FEW,OVC,M,2800.00,4300.00,8500.00,M,M,KGON 012200Z AUTO /////KT 10SM FEW028 FEW043 OVC085 A2985 RMK MADISHF
GON,2017-04-01 22:05,-72.0500,41.3300,M,M,M,360.00,20.00,M,29.85,M,10.00,M,FEW,OVC,M,M,4300.00,8500.00,M,M,M,KGON 012205Z AUTO 36020KT 10SM FEW043 OVC085 A2985 RMK MADISHF
GON,2017-04-01 22:10,-72.0500,41.3300,M,M,M,360.00,20.00,M,29.86,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,KGON 012210Z AUTO 36020KT 10SM OVC085 A2986 RMK MADISHF
GON,2017-04-01 22:15,-72.0500,41.3300,M,M,M,360.00,18.00,M,29.86,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,KGON 012215Z AUTO 36018KT 10SM OVC085 A2986 RMK MADISHF
GON,2017-04-01 22:20,-72.0500,41.3300,M,M,M,360.00,22.00,M,29.87,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,KGON 012220Z AUTO 36022KT 10SM OVC085 A2987 RMK MADISHF
GON,2017-04-01 22:25,-72.0500,41.3300,M,M,M,360.00,17.00,M,29.88,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,KGON 012225Z AUTO 36017KT 10SM OVC085 A2988 RMK MADISHF
GON,2017-04-01 22:30,-72.0500,41.3300,M,M,M,M,M,M,29.87,M,10.00,M,OVC,M,M,M,7999.00,M,M,M,M,KGON 012230Z AUTO /////KT 10SM OVC079 A2987 RMK MADISHF
GON,2017-04-01 22:35,-72.0500,41.3300,M,M,M,360.00,21.00,M,29.88,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,KGON 012235Z AUTO 36021KT 10SM OVC085 A2988 RMK MADISHF
GON,2017-04-01 22:40,-72.0500,41.3300,M,M,M,360.00,22.00,M,29.88,M,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,KGON 012240Z AUTO 36022KT 10SM OVC090 A2988 RMK MADISHF
GON,2017-04-01 22:45,-72.0500,41.3300,M,M,M,10.00,17.00,M,29.88,M,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,KGON 012245Z AUTO 01017KT 10SM OVC090 A2988 RMK MADISHF
GON,2017-04-01 22:50,-72.0500,41.3300,M,M,M,360.00,18.00,M,29.88,M,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,KGON 012250Z AUTO 36018KT 10SM OVC090 A2988 RMK MADISHF
GON,2017-04-01 22:55,-72.0500,41.3300,M,M,M,360.00,17.00,M,29.89,M,10.00,M,SCT,OVC,M,M,7500.00,9000.00,M,M,M,KGON 012255Z AUTO 36017KT 10SM SCT075 OVC090 A2989 RMK MADISHF
GON,2017-04-01 22:56,-72.0500,41.3300,39.00,28.90,66.79,360.00,19.00,0.00,29.89,1012.00,10.00,29.00,FEW,OVC,M,M,7500.00,9000.00,M,M,M,KGON 012256Z 36019G29KT 10SM FEW075 OVC090 04/M02 A2989 RMK AO2 PK WND 36033/2229 SLP120 T00391017 $
GON,2017-04-01 23:00,-72.0500,41.3300,M,M,M,360.00,21.00,M,29.89,M,10.00,M,SCT,OVC,M,M,7000.00,9000.00,M,M,M,KGON 012300Z AUTO 36021KT 10SM SCT070 OVC090 A2989 RMK MADISHF
GON,2017-04-01 23:05,-72.0500,41.3300,M,M,M,360.00,18.00,M,29.89,M,10.00,M,BKN,OVC,M,M,7000.00,9000.00,M,M,M,KGON 012305Z AUTO 36018KT 10SM BKN070 OVC090 A2989 RMK MADISHF
GON,2017-04-01 23:10,-72.0500,41.3300,M,M,M,350.00,18.00,M,29.90,M,10.00,M,BKN,OVC,M,M,7500.00,9000.00,M,M,M,KGON 012310Z AUTO 35018KT 10SM BKN075 OVC090 A2990 RMK MADISHF
GON,2017-04-01 23:15,-72.0500,41.3300,M,M,M,350.00,13.00,M,29.90,M,10.00,M,BKN,OVC,M,M,7500.00,9000.00,M,M,M,KGON 012315Z AUTO 35013KT 10SM BKN075 OVC090 A2990 RMK MADISHF
GON,2017-04-01 23:20,-72.0500,41.3300,M,M,M,360.00,17.00,M,29.90,M,10.00,M,BKN,OVC,M,M,7500.00,9500.00,M,M,M,KGON 012320Z AUTO 36017KT 10SM BKN075 OVC095 A2990 RMK MADISHF
GON,2017-04-01 23:25,-72.0500,41.3300,M,M,M,10.00,18.00,M,29.90,M,10.00,M,BKN,OVC,M,M,7999.00,9500.00,M,M,M,KGON 012325Z AUTO 01018KT 10SM BKN079 OVC095 A2990 RMK MADISHF
GON,2017-04-01 23:30,-72.0500,41.3300,M,M,M,360.00,21.00,M,29.91,M,10.00,M,BKN,OVC,M,M,7999.00,9500.00,M,M,M,KGON 012330Z AUTO 36021KT 10SM BKN079 OVC095 A2991 RMK MADISHF
GON,2017-04-01 23:35,-72.0500,41.3300,M,M,M,360.00,16.00,M,29.92,M,10.00,M,FEW,BKN,OVC,M,6000.00,7999.00,9500.00,M,M,KGON 012335Z AUTO 36016KT 10SM FEW060 BKN079 OVC095 A2992 RMK MADISHF
GON,2017-04-01 23:40,-72.0500,41.3300,M,M,M,M,M,M,29.92,M,10.00,M,BKN,BKN,OVC,M,7000.00,7999.00,9500.00,M,M,KGON 012340Z AUTO /////KT 10SM BKN070 BKN079 OVC095 A2992 RMK MADISHF
GON,2017-04-01 23:45,-72.0500,41.3300,M,M,M,350.00,17.00,M,29.92,M,10.00,M,BKN,BKN,OVC,M,6000.00,7500.00,9500.00,M,M,KGON 012345Z AUTO 35017KT 10SM BKN060 BKN075 OVC095 A2992 RMK MADISHF
GON,2017-04-01 23:50,-72.0500,41.3300,M,M,M,360.00,13.00,M,29.92,M,10.00,M,BKN,BKN,OVC,M,6000.00,7500.00,9500.00,M,M,KGON 012350Z AUTO 36013KT 10SM BKN060 BKN075 OVC095 A2992 RMK MADISHF
GON,2017-04-01 23:55,-72.0500,41.3300,M,M,M,350.00,17.00,M,29.93,M,10.00,M,BKN,OVC,M,M,6000.00,9500.00,M,M,M,KGON 012355Z AUTO 35017KT 10SM BKN060 OVC095 A2993 RMK MADISHF
GON,2017-04-01 23:56,-72.0500,41.3300,37.90,28.90,69.73,350.00,15.00,0.00,29.93,1013.40,10.00,23.00,BKN,OVC,M,M,6000.00,9500.00,M,M,M,KGON 012356Z 35015G23KT 10SM BKN060 OVC095 03/M02 A2993 RMK AO2 PK WND 01030/2306 SLP134 60000 T00331017 10050 20033 53037 $
